Name,AltName,OrigName,State,County1,County2,County3,OrigCounty,Established,Discontinued,Continuous,StampIndex,ID,Coordinates,Duration,GNIS.Match,GNIS.Name,GNIS.County,GNIS.State,GNIS.FEATURE_ID,GNIS.Feature.Class,GNIS.OrigName,GNIS.OrigCounty,GNIS.Latitude,GNIS.Longitude,GNIS.ELEV_IN_M,GNIS.MatchScore,Latitude,Longitude
KOUNTZE,,KOUNTZE,TX,HARDIN,,,Hardin,1882,,TRUE,0,144557,TRUE,,TRUE,KOUNTZE,HARDIN,TX,2732039,Post Office,Kountze Post Office,Hardin,30.36753,-94.30832,22,1,30.36753,-94.30832
KOVAR,,KOVAR,TX,BASTROP,,,Bastrop,1903,1914,TRUE,4,144558,TRUE,11,TRUE,KOVAR,BASTROP,TX,1380040,Populated Place,Kovar,Bastrop,29.90189,-97.21388,137,1,29.90189,-97.21388
KRAJINA,,KRAJINA,TX,LAVACA,,,Lavaca,1895,1902,TRUE,5,144567,FALSE,7,FALSE,,,,,,,,,,,,,
KRAUSSE,,KRAUSSE,TX,WILLACY,,,Willacy,1915,1916,TRUE,6,144573,FALSE,1,FALSE,,,,,,,,,,,,,
KRESS,,KRESS,TX,SWISHER,,,Swisher,1908,,TRUE,0,144579,TRUE,,TRUE,KRESS,SWISHER,TX,2731380,Post Office,Kress Post Office,Swisher,34.3648,-101.7504,1058,1,34.3648,-101.7504
KRIEGEL,,KRIEGEL,TX,WHARTON,,,Wharton,1899,1910,TRUE,4,144580,FALSE,11,FALSE,,,,,,,,,,,,,
KRISTENSTAD,,KRISTENSTAD,TX,HOOD,,,Hood,1928,1938,TRUE,2,144583,TRUE,10,TRUE,KRISTENSTAD,HOOD,TX,1339236,Cemetery,Kristenstad Cemetery,Hood,32.35709,-97.65586,216,1,32.35709,-97.65586
KROHNE,,KROHNE,TX,BURLESON,,,Burleson,1872,1886,TRUE,6,144585,FALSE,14,FALSE,,,,,,,,,,,,,
KRUB,,KRUB,TX,ANGELINA,,,Angelina,1905,1906,TRUE,6,144589,FALSE,1,FALSE,,,,,,,,,,,,,
KRUGER,,KRUGER,TX,KAUFMAN,,,Kaufman,1901,1901,TRUE,7,144591,FALSE,0,FALSE,,,,,,,,,,,,,
KRUG'S STORE,KRUGS STORE,KRUG'S STORE,TX,WASHINGTON,,,Washington,1878,1878,TRUE,9,144593,FALSE,0,FALSE,,,,,,,,,,,,,
KRUM,,KRUM,TX,DENTON,,,Denton,1888,,TRUE,0,144594,TRUE,,TRUE,KRUM,DENTON,TX,2732013,Post Office,Krum Post Office,Denton,33.26272,-97.23965,225,1,33.26272,-97.23965
KUCHTON,,KUCHTON,TX,JACK,,,Jack,1901,1903,TRUE,6,144598,FALSE,2,FALSE,,,,,,,,,,,,,
KURTEN,,KURTEN,TX,BRAZOS,,,Brazos,1890,,TRUE,0,144624,TRUE,,TRUE,KURTEN,BRAZOS,TX,2732050,Post Office,Kurten Post Office,Brazos,30.78762,-96.26384,106,1,30.78762,-96.26384
KUTER,,KUTER,TX,WISE,,,Wise,1880,1883,TRUE,8,144631,FALSE,3,FALSE,,,,,,,,,,,,,
KYLE,,KYLE,TX,HAYS,,,Hays,1880,,TRUE,0,144640,TRUE,,TRUE,KYLE,HAYS,TX,2731182,Post Office,Kyle Post Office,Hays,29.99423,-97.88499,233,1,29.99423,-97.88499
KYLES QUARRY,,KYLES QUARRY,TX,JASPER,,,Jasper,1916,1917,TRUE,6,144642,FALSE,1,FALSE,,,,,,,,,,,,,
KYLEVILLE,,KYLEVILLE,TX,HOUSTON,,,Houston,1873,1874,TRUE,8,144643,FALSE,1,FALSE,,,,,,,,,,,,,
KYOTE,,KYOTE,TX,ATASCOSA,,,Atascosa,1927,1935,TRUE,2,144645,TRUE,8,TRUE,KYOTE,ATASCOSA,TX,1380044,Populated Place,Kyote,Atascosa,29.02663,-98.79002,181,1,29.02663,-98.79002
LA BAHIA,,LA BAHIA,TX,WASHINGTON,,,Washington,1879,1893,TRUE,6,144647,TRUE,14,TRUE,LA BAHIA,WASHINGTON,TX,1378537,Populated Place,La Bahia,Washington,30.14438,-96.63692,145,1,30.14438,-96.63692
LA BELLE,,LA BELLE,TX,JEFFERSON,,,Jefferson,1888,1914,TRUE,4,144651,TRUE,26,TRUE,LA BELLE,JEFFERSON,TX,1360796,Populated Place,La Belle,Jefferson,29.87966,-94.16101,3,1,29.87966,-94.16101
LA BLANCA,,LA BLANCA,TX,HIDALGO,,,Hidalgo,1927,,TRUE,0,144653,TRUE,,TRUE,LA BLANCA,HIDALGO,TX,2732068,Post Office,La Blanca Post Office,Hidalgo,26.29336,-98.03702,21,1,26.29336,-98.03702
LA FAYETTE,,LA FAYETTE,TX,UPSHUR,,,Upshur,1858,1954,TRUE,1,144675,TRUE,96,TRUE,LA FAYETTE,UPSHUR,TX,1378544,Populated Place,La Fayette,Upshur,32.89846,-94.85604,110,1,32.89846,-94.85604
LA FERIA,,LA FERIA,TX,CAMERON,,,Cameron,1909,,TRUE,0,144676,TRUE,,TRUE,LA FERIA,CAMERON,TX,2731832,Post Office,La Feria Post Office,Cameron,26.1593,-97.82508,17,1,26.1593,-97.82508
LA GLORIA,,LA GLORIA,TX,JIM WELLS,,,Jim Wells,1908,1918,TRUE,4,144682,TRUE,10,TRUE,LA GLORIA,JIM WELLS,TX,1378540,Populated Place,La Gloria,Jim Wells,27.28143,-98.13334,41,1,27.28143,-98.13334
LA GRULLA,,LA GRULLA,TX,STARR,,,Starr,1881,1881,TRUE,9,144692,TRUE,0,TRUE,LA GRULLA,STARR,TX,1339324,Populated Place,La Grulla,Starr,26.26951,-98.64725,43,1,26.26951,-98.64725
LA JOYA,,LA JOYA,TX,HIDALGO,,,Hidalgo,1931,,TRUE,0,144701,TRUE,,TRUE,LA JOYA,HIDALGO,TX,2732240,Post Office,La Joya Post Office,Hidalgo,26.24903,-98.47943,52,1,26.24903,-98.47943
LA MARQUE,,LA MARQUE,TX,GALVESTON,,,Galveston,1951,,TRUE,0,144710,TRUE,,TRUE,LA MARQUE,GALVESTON,TX,2731153,Post Office,La Marque Post Office,Galveston,29.37417,-94.96908,5,1,29.37417,-94.96908
LA NANA,,LA NANA,TX,NACOGDOCHES,,,Nacogdoches,1861,1911,TRUE,4,144720,FALSE,50,FALSE,,,,,,,,,,,,,
LA PALOMA,,LA PALOMA,TX,CAMERON,,,Cameron,1912,1957,TRUE,1,144723,TRUE,45,TRUE,LA PALOMA,CAMERON,TX,1374420,Populated Place,La Paloma,Cameron,26.04591,-97.66749,15,1,26.04591,-97.66749
LA PLATA,,LA PLATA,TX,DEAF SMITH,,,Deaf Smith,1890,1899,TRUE,6,144729,FALSE,9,FALSE,,,,,,,,,,,,,
LA PORTE,,LA PORTE,TX,HARRIS,,,Harris,1892,,TRUE,0,144740,TRUE,,TRUE,LA PORTE,HARRIS,TX,2731480,Post Office,La Porte Post Office,Harris,29.65153,-95.02656,5,1,29.65153,-95.02656
LA PRESA,,LA PRESA,TX,ZAPATA,,,Zapata,1880,1881,TRUE,8,144742,FALSE,1,FALSE,,,,,,,,,,,,,
LA PRYOR,,LA PRYOR,TX,ZAVALA,,,Zavala,1910,,TRUE,0,144744,TRUE,,TRUE,LA PRYOR,ZAVALA,TX,2732192,Post Office,La Pryor Post Office,Zavala,28.94181,-99.84393,228,1,28.94181,-99.84393
LA REFORMA,,LA REFORMA,TX,STARR,,,Starr,1917,1923,TRUE,3,144749,TRUE,6,TRUE,LA REFORMA,STARR,TX,1339397,Populated Place,La Reforma,Starr,26.68561,-98.37446,71,1,26.68561,-98.37446
LA SALLE,,LA SALLE,TX,CALHOUN,,,Calhoun,1850,1855,TRUE,8,144753,FALSE,5,FALSE,,,,,,,,,,,,,
LA SALLE,,LA SALLE,TX,JACKSON,,,Jackson,1937,,TRUE,0,144754,TRUE,,TRUE,LA SALLE,JACKSON,TX,2732208,Post Office,La Salle Post Office,Jackson,28.79118,-96.67001,11,1,28.79118,-96.67001
LA SALLE,,LA SALLE,TX,LA SALLE,,,La Salle,1881,1883,TRUE,6,144755,TRUE,2,TRUE,LA SALLE,LA SALLE,TX,1383924,Civil,La Salle County,La Salle,28.34507,-99.09966,124,,28.34507,-99.09966
LA SALLE,,LA SALLE,TX,LIMESTONE,,,Limestone,1894,1908,TRUE,4,144756,TRUE,14,TRUE,LASALLE,LIMESTONE,TX,1380870,Populated Place,LaSalle,Limestone,31.53323,-96.41887,140,0.875,31.53323,-96.41887
LA TUNA,,LA TUNA,TX,EL PASO,,,El Paso,1932,1965,TRUE,1,144758,TRUE,33,TRUE,LA TUNA,EL PASO,TX,1360805,Populated Place,La Tuna,El Paso,31.98093,-106.5905,1183,1,31.98093,-106.5905
LA VALLEY,,LA VALLEY,TX,HUDSPETH,,,Hudspeth,1909,1911,TRUE,5,144761,FALSE,2,FALSE,,,,,,,,,,,,,
LA VILLA,,LA VILLA,TX,HIDALGO,,,Hidalgo,1928,,TRUE,0,144766,TRUE,,TRUE,LA VILLA,HIDALGO,TX,2731503,Post Office,La Villa Post Office,Hidalgo,26.29643,-97.92896,17,1,26.29643,-97.92896
LA WARD,,LA WARD,TX,JACKSON,,,Jackson,1906,,TRUE,0,144769,TRUE,,TRUE,LA WARD,JACKSON,TX,2732059,Post Office,La Ward Post Office,Jackson,28.84457,-96.46414,12,1,28.84457,-96.46414
LACASA,,LACASA,TX,STEPHENS,,,Stephens,1889,1926,TRUE,3,144782,TRUE,37,TRUE,LA CASA,STEPHENS,TX,1378538,Populated Place,La Casa,Stephens,32.60096,-98.6895,443,0.8333333,32.60096,-98.6895
LACEOLA,,LACEOLA,TX,MADISON,,,Madison,1900,1907,TRUE,5,144783,TRUE,7,TRUE,LACEOLA,MADISON,TX,1380046,Populated Place,Laceola,Madison,30.97186,-95.9869,87,1,30.97186,-95.9869
LACOSTE,,LACOSTE,TX,MEDINA,,,Medina,1898,,TRUE,0,144795,TRUE,,TRUE,LACOSTE,MEDINA,TX,2732150,Post Office,LaCoste Post Office,Medina,29.31176,-98.81161,218,1,29.31176,-98.81161
LACY,,LACY,TX,BURNET,,,Burnet,1880,1888,TRUE,6,144801,FALSE,8,FALSE,,,,,,,,,,,,,
LACY,,LACY,TX,YOUNG,,,Young,1892,1901,TRUE,5,144802,FALSE,9,FALSE,,,,,,,,,,,,,
LADONIA,,LADONIA,TX,FANNIN,,,Fannin,1858,,TRUE,0,144816,TRUE,,TRUE,LADONIA,FANNIN,TX,2766524,Post Office,Ladonia Post Office,Fannin,33.42584,-95.94579,191,1,33.42584,-95.94579
LAFITTE GROVE,,LAFITTE GROVE,TX,GALVESTON,,,Galveston,1886,1890,TRUE,7,144829,FALSE,4,FALSE,,,,,,,,,,,,,
LAFRUITA,,LAFRUITA,TX,SAN PATRICIO,,,San Patricio,1892,1895,TRUE,7,144834,TRUE,3,TRUE,LA FRUTA,SAN PATRICIO,TX,1378539,Populated Place,La Fruta,San Patricio,28.04085,-97.85944,23,0.75,28.04085,-97.85944
LAGARTO,,LAGARTO,TX,LIVE OAK,,,Live Oak,1874,1940,TRUE,2,144835,TRUE,66,TRUE,LAGARTO,LIVE OAK,TX,1339448,Populated Place,Lagarto,Live Oak,28.11945,-97.95556,49,1,28.11945,-97.95556
LAGRANGE,,LAGRANGE,TX,FAYETTE,,,Fayette,1839,,TRUE,0,144842,TRUE,,TRUE,LAGRANGE,FAYETTE,TX,1360798,Populated Place,LaGrange,Fayette,29.9055,-96.87665,81,1,29.9055,-96.87665
LAGUNA,,LAGUNA,TX,ATASCOSA,,,Atascosa,1881,1881,TRUE,8,144844,FALSE,0,FALSE,,,,,,,,,,,,,
LAGUNA,,LAGUNA,TX,UVALDE,,,Uvalde,1891,1943,TRUE,2,144845,TRUE,52,TRUE,LAGUNA,UVALDE,TX,1378549,Populated Place,Laguna,Uvalde,29.41912,-100.0056,354,1,29.41912,-100.0056
LAHAI,,LAHAI,TX,BURNET,,,Burnet,1890,1892,TRUE,7,144853,FALSE,2,FALSE,,,,,,,,,,,,,
LAHEY,,LAHEY,TX,TERRY,,,Terry,1926,1938,TRUE,2,144855,TRUE,12,TRUE,LAHEY,TERRY,TX,1378551,Populated Place,Lahey,Terry,33.12287,-102.3344,1006,1,33.12287,-102.3344
LAIR,,LAIR,TX,WHEELER,,,Wheeler,1905,1922,TRUE,3,144863,FALSE,17,FALSE,,,,,,,,,,,,,
LAIRD HILL,,LAIRD HILL,TX,RUSK,,,Rusk,1936,,TRUE,0,144869,TRUE,,TRUE,LAIRD HILL,RUSK,TX,2731749,Post Office,Laird Hill Post Office,Rusk,32.35296,-94.90575,140,1,32.35296,-94.90575
LAJITAS,,LAJITAS,TX,BREWSTER,,,Brewster,1904,1937,TRUE,2,144871,TRUE,33,TRUE,LAJITAS,BREWSTER,TX,1339481,Populated Place,Lajitas,Brewster,29.26159,-103.7766,714,1,29.26159,-103.7766
LAKE,,LAKE,TX,ROBERTSON,,,Robertson,1872,1903,TRUE,5,144878,FALSE,31,FALSE,,,,,,,,,,,,,
LAKE,,LAKE,TX,TRINITY,,,Trinity,1852,,TRUE,0,144879,FALSE,,FALSE,,,,,,,,,,,,,
LAKE CHARLOTTE,,LAKE CHARLOTTE,TX,CHAMBERS,,,Chambers,1891,1907,TRUE,5,144893,FALSE,16,FALSE,,,,,,,,,,,,,
LAKE CREEK,,LAKE CREEK,TX,DELTA,,,Delta,1848,,TRUE,0,144905,TRUE,,TRUE,LAKE CREEK,DELTA,TX,2731909,Post Office,Lake Creek Post Office,Delta,33.44662,-95.58793,135,1,33.44662,-95.58793
LAKE DALLAS,,LAKE DALLAS,TX,DENTON,,,Denton,1926,,TRUE,0,144909,TRUE,,TRUE,LAKE DALLAS,DENTON,TX,2732247,Post Office,Lake Dallas Post Office,Denton,33.12145,-97.03053,178,1,33.12145,-97.03053
LAKE FORK,,LAKE FORK,TX,HOPKINS,,,Hopkins,1871,1872,TRUE,8,144913,FALSE,1,FALSE,,,,,,,,,,,,,
LAKE FORK,,LAKE FORK,TX,WOOD,,,Wood,1875,1876,TRUE,7,144914,FALSE,1,FALSE,,,,,,,,,,,,,
LAKE FORK,,LAKE FORK,TX,WOOD,,,Wood,1858,1862,TRUE,7,144916,FALSE,4,FALSE,,,,,,,,,,,,,
LAKE JACKSON,,LAKE JACKSON,TX,BRAZORIA,,,Brazoria,1943,,TRUE,0,144927,TRUE,,TRUE,LAKE JACKSON,BRAZORIA,TX,2731894,Post Office,Lake Jackson Post Office,Brazoria,29.03172,-95.45705,4,1,29.03172,-95.45705
LAKE MILLS,,LAKE MILLS,TX,COLLIN,,,Collin,1878,1887,TRUE,6,144932,FALSE,9,FALSE,,,,,,,,,,,,,
LAKE STATION,LAKE,LAKE STATION,TX,ROBERTSON,,,Robertson,1876,1878,TRUE,8,144947,FALSE,2,FALSE,,,,,,,,,,,,,
LAKE VICTOR,,LAKE VICTOR,TX,BURNET,,,Burnet,1903,1957,TRUE,1,144956,TRUE,54,TRUE,LAKE VICTOR,BURNET,TX,1360861,Populated Place,Lake Victor,Burnet,30.90907,-98.19336,424,1,30.90907,-98.19336
LAKELAND,,LAKELAND,TX,GONZALES,,,Gonzales,1867,1867,TRUE,8,144969,FALSE,0,FALSE,,,,,,,,,,,,,
LAKELAND,,LAKELAND,TX,LIBERTY,,,Liberty,1904,1931,TRUE,2,144970,TRUE,27,TRUE,LAKELAND,LIBERTY,TX,1377128,Populated Place,Lakeland,Liberty,30.17382,-94.75437,17,1,30.17382,-94.75437
LAKENON,,LAKENON,TX,HILL,,,Hill,1894,1900,TRUE,5,144972,TRUE,6,TRUE,LAKENON,HILL,TX,1378552,Populated Place,Lakenon,Hill,32.0521,-97.02445,226,1,32.0521,-97.02445
LAKEPORT,,LAKEPORT,TX,FREESTONE,,,Freestone,1907,1909,TRUE,5,144974,FALSE,2,FALSE,,,,,,,,,,,,,
LAKESIDE,,LAKESIDE,TX,BRAZORIA,,,Brazoria,1897,1897,TRUE,6,144983,FALSE,0,FALSE,,,,,,,,,,,,,
LAKESIDE,,LAKESIDE,TX,COLORADO,,,Colorado,1900,1904,TRUE,6,144984,TRUE,4,TRUE,LAKESIDE,COLORADO,TX,1378553,Populated Place,Lakeside,Colorado,29.56496,-96.32885,52,1,29.56496,-96.32885
LAKESIDE,,LAKESIDE,TX,HARRIS,,,Harris,1892,1895,TRUE,6,144985,TRUE,3,TRUE,LAKESIDE,HARRIS,TX,1384747,Locale,Lakeside Country Club,Harris,29.76467,-95.57717,24,,29.76467,-95.57717
LAKETON,,LAKETON,TX,GRAY,,,Gray,1907,1954,TRUE,1,144995,TRUE,47,TRUE,LAKETON,GRAY,TX,1380049,Populated Place,Laketon,Gray,35.54366,-100.6329,930,1,35.54366,-100.6329
LAKEVIEW,,LAKEVIEW,TX,HALL,,,Hall,1890,,TRUE,0,145008,TRUE,,TRUE,LAKEVIEW,HALL,TX,2732071,Post Office,Lakeview Post Office,Hall,34.674,-100.6968,649,1,34.674,-100.6968
LAKEWOOD,,LAKEWOOD,TX,TRAVIS,,,Travis,1895,1901,TRUE,5,145021,TRUE,6,TRUE,OAKWOOD,TRAVIS,TX,1343037,Cemetery,Oakwood Cemetery,Travis,30.27678,-97.72647,172,0.75,30.27678,-97.72647
LAKOTA,,LAKOTA,TX,PARKER,,,Parker,1893,1907,TRUE,5,145030,FALSE,14,FALSE,,,,,,,,,,,,,
LAMAR,,LAMAR,TX,ARANSAS,,,Aransas,1839,1918,TRUE,4,145038,TRUE,79,TRUE,LAMAR,ARANSAS,TX,1339561,Populated Place,Lamar,Aransas,28.13946,-97.00555,3,1,28.13946,-97.00555
LAMARQUE,,LAMARQUE,TX,GALVESTON,,,Galveston,1887,1951,TRUE,1,145043,TRUE,64,TRUE,LA MARQUE,GALVESTON,TX,2731153,Post Office,La Marque Post Office,Galveston,29.37417,-94.96908,5,0.875,29.37417,-94.96908
LAMASCO,,LAMASCO,TX,FANNIN,,,Fannin,1886,1920,TRUE,3,145048,TRUE,34,TRUE,LAMASCO,FANNIN,TX,1382119,Populated Place,Lamasco,Fannin,33.6951,-96.06664,179,1,33.6951,-96.06664
LAMB,,LAMB,TX,KIMBLE,,,Kimble,1892,1893,TRUE,6,145049,FALSE,1,FALSE,,,,,,,,,,,,,
LAMB,,LAMB,TX,LIBERTY,,,Liberty,1899,1912,TRUE,4,145050,TRUE,13,TRUE,LAMB,LIBERTY,TX,1382001,Populated Place,Lamb,Liberty,30.3916,-94.97215,47,1,30.3916,-94.97215
LAMBERT,,LAMBERT,TX,PARKER,,,Parker,1885,1909,TRUE,4,145056,TRUE,24,TRUE,LAMBERT,PARKER,TX,2023843,Church,Lambert Baptist Church,Parker,32.79152,-97.95087,293,,32.79152,-97.95087
LAMERLE,,LAMERLE,TX,SABINE,,,Sabine,1921,1925,TRUE,4,145063,FALSE,4,FALSE,,,,,,,,,,,,,
LAMESA,,LAMESA,TX,DAWSON,,,Dawson,1904,,TRUE,0,145064,TRUE,,TRUE,LAMESA,DAWSON,TX,2731842,Post Office,Lamesa Post Office,Dawson,32.73228,-101.9573,908,1,32.73228,-101.9573
LAMESA,,LAMESA,TX,SCHLEICHER,,,Schleicher,1900,1901,TRUE,5,145065,FALSE,1,FALSE,,,,,,,,,,,,,
LAMKIN,,LAMKIN,TX,COMANCHE,,,Comanche,1884,1966,TRUE,1,145066,TRUE,82,TRUE,LAMKIN,COMANCHE,TX,1378555,Populated Place,Lamkin,Comanche,31.82321,-98.26421,326,1,31.82321,-98.26421
LAMMBURG,,LAMMBURG,TX,ATASCOSA,,,Atascosa,1905,1916,TRUE,4,145067,FALSE,11,FALSE,,,,,,,,,,,,,
LAMONT,,LAMONT,TX,EASTLAND,,,Eastland,1893,1893,TRUE,7,145078,FALSE,0,FALSE,,,,,,,,,,,,,
LAMONT,,LAMONT,TX,POLK,,,Polk,1902,1905,TRUE,6,145079,TRUE,3,TRUE,LAMONT,POLK,TX,1380054,Populated Place,Lamont,Polk,30.65742,-94.95188,39,1,30.65742,-94.95188
LAMPASAS,,LAMPASAS,TX,LAMPASAS,,,Lampasas,1857,,TRUE,0,145085,TRUE,,TRUE,LAMPASAS,LAMPASAS,TX,2732167,Post Office,Lampasas Post Office,Lampasas,31.06396,-98.16343,315,1,31.06396,-98.16343
LANARK,,LANARK,TX,CASS,,,Cass,1873,1877,TRUE,8,145094,TRUE,4,TRUE,LANARK,CASS,TX,1378556,Populated Place,Lanark,Cass,33.18207,-94.14935,101,1,33.18207,-94.14935
LANCASTER,,LANCASTER,TX,DALLAS,,,Dallas,1860,,TRUE,0,145100,TRUE,,TRUE,LANCASTER,DALLAS,TX,2766525,Post Office,Lancaster Post Office,Dallas,32.59317,-96.75392,159,1,32.59317,-96.75392
LANCING,,LANCING,TX,HAMILTON,,,Hamilton,1886,1903,TRUE,5,145110,FALSE,17,FALSE,,,,,,,,,,,,,
LAND,,LAND,TX,CALLAHAN,,,Callahan,1907,1909,TRUE,5,145112,TRUE,2,TRUE,LAND,CALLAHAN,TX,2034984,Populated Place,Land,Callahan,32.49902,-99.12146,435,1,32.49902,-99.12146
LANDRUM,,LANDRUM,TX,CHEROKEE,,,Cherokee,1895,1906,TRUE,5,145127,FALSE,11,FALSE,,,,,,,,,,,,,
LANDRUM,,LANDRUM,TX,FALLS,,,Falls,1873,1882,TRUE,6,145128,FALSE,9,FALSE,,,,,,,,,,,,,
LANE,,LANE,TX,BOWIE,,,Bowie,1860,,TRUE,0,145136,FALSE,,FALSE,,,,,,,,,,,,,
LANE,,LANE,TX,HUNT,,,Hunt,1879,1904,TRUE,4,145137,TRUE,25,TRUE,LANE,HUNT,TX,1380056,Populated Place,Lane,Hunt,33.30206,-96.26248,187,1,33.30206,-96.26248
LANE CITY,,LANE CITY,TX,WHARTON,,,Wharton,1911,,TRUE,0,145141,TRUE,,TRUE,LANE CITY,WHARTON,TX,2731754,Post Office,Lane City Post Office,Wharton,29.21475,-96.02732,26,1,29.21475,-96.02732
LANELY,,LANELY,TX,FREESTONE,,,Freestone,1899,1907,TRUE,5,145142,TRUE,8,TRUE,LANELY,FREESTONE,TX,1380871,Populated Place,Lanely,Freestone,31.60073,-96.05997,136,1,31.60073,-96.05997
LANEPORT,,LANEPORT,TX,WILLIAMSON,,,Williamson,1891,1907,TRUE,5,145143,TRUE,16,TRUE,LANEPORT,WILLIAMSON,TX,1380057,Populated Place,Laneport,Williamson,30.69075,-97.27888,144,1,30.69075,-97.27888
LANEVILLE,,LANEVILLE,TX,RUSK,,,Rusk,1888,,TRUE,0,145146,TRUE,,TRUE,LANEVILLE,RUSK,TX,2732086,Post Office,Laneville Post Office,Rusk,31.97232,-94.81487,129,1,31.97232,-94.81487
LANG,,LANG,TX,FALLS,,,Falls,1880,1891,TRUE,6,145149,FALSE,11,FALSE,,,,,,,,,,,,,
LANGE,,LANGE,TX,GILLESPIE,,,Gillespie,1898,1917,TRUE,4,145157,TRUE,19,TRUE,LANGE,GILLESPIE,TX,1360931,Cemetery,Lange Cemetery,Gillespie,30.47936,-99.12477,513,1,30.47936,-99.12477
LANGSTON,,LANGSTON,TX,FRANKLIN,,,Franklin,1885,1887,TRUE,7,145170,FALSE,2,FALSE,,,,,,,,,,,,,
LANGTRY,,LANGTRY,TX,VAL VERDE,,,Val Verde,1884,,TRUE,0,145173,TRUE,,TRUE,LANGTRY,VAL VERDE,TX,2731539,Post Office,Langtry Post Office,Val Verde,29.80895,-101.5598,396,1,29.80895,-101.5598
LANHAM,,LANHAM,TX,HAMILTON,,,Hamilton,1884,1907,TRUE,5,145177,TRUE,23,TRUE,LANHAM,HAMILTON,TX,1378557,Populated Place,Lanham,Hamilton,31.75265,-97.95253,336,1,31.75265,-97.95253
LANIER,,LANIER,TX,CASS,,,Cass,1873,1929,TRUE,3,145178,TRUE,56,TRUE,LANIER,CASS,TX,1378558,Populated Place,Lanier,Cass,32.93541,-94.3738,103,1,32.93541,-94.3738
LANNIUS,,LANNIUS,TX,FANNIN,,,Fannin,1891,1907,TRUE,5,145182,TRUE,16,TRUE,LANNIUS,FANNIN,TX,1360947,Populated Place,Lannius,Fannin,33.60816,-96.05608,190,1,33.60816,-96.05608
LAPARA,,LAPARA,TX,LIVE OAK,,,Live Oak,1890,1922,TRUE,3,145195,TRUE,32,TRUE,LA PARA,LIVE OAK,TX,1378542,Populated Place,La Para,Live Oak,28.36694,-97.95417,66,0.8333333,28.36694,-97.95417
LARCH,,LARCH,TX,NEWTON,,,Newton,1886,1890,TRUE,7,145217,FALSE,4,FALSE,,,,,,,,,,,,,
LAREDO,,LAREDO,TX,WEBB,,,Webb,1849,,TRUE,0,145223,TRUE,,TRUE,LAREDO,WEBB,TX,2732054,Post Office,Laredo Post Office,Webb,27.50677,-99.50897,126,1,27.50677,-99.50897
LARIAT,,LARIAT,TX,PARMER,,,Parmer,1925,1981,TRUE,1,145229,TRUE,56,TRUE,LARIAT,PARMER,TX,1380058,Populated Place,Lariat,Parmer,34.33035,-102.908,1223,1,34.33035,-102.908
LARISSA,,LARISSA,TX,CHEROKEE,,,Cherokee,1847,1905,TRUE,5,145239,TRUE,58,TRUE,LARISSA,CHEROKEE,TX,1378562,Populated Place,Larissa,Cherokee,32.056,-95.32495,159,1,32.056,-95.32495
LARK,,LARK,TX,CARSOM,,,Carsom,1909,1957,TRUE,1,145243,FALSE,48,FALSE,,,,,,,,,,,,,
LARRISON,,LARRISON,TX,MADISON,,,Madison,1902,1904,TRUE,6,145255,TRUE,2,TRUE,LARRISON,MADISON,TX,1360954,Cemetery,Larrison Cemetery,Madison,30.99383,-95.79937,72,1,30.99383,-95.79937
LARUE,,LARUE,TX,HENDERSON,,,Henderson,1901,,TRUE,0,145262,TRUE,,TRUE,LARUE,HENDERSON,TX,2731768,Post Office,Larue Post Office,Henderson,32.1167,-95.67561,144,1,32.1167,-95.67561
LAS VEGAS,,LAS VEGAS,TX,DIMMIT,,,Dimmit,1913,1916,TRUE,5,145279,TRUE,3,TRUE,LAS VEGAS,DIMMIT,TX,1380062,Populated Place,Las Vegas,Dimmit,28.54804,-99.48976,170,1,28.54804,-99.48976
LASARA,,LASARA,TX,WILLACY,,,Willacy,1926,,TRUE,0,145285,TRUE,,TRUE,LASARA,WILLACY,TX,2732011,Post Office,Lasara Post Office,Willacy,26.46547,-97.911,13,1,26.46547,-97.911
LASATER,,LASATER,TX,MARION,,,Marion,1881,1902,TRUE,3,145286,TRUE,21,TRUE,LASATER,MARION,TX,1378565,Populated Place,Lasater,Marion,32.83402,-94.5027,101,1,32.83402,-94.5027
LASATER STATION,LASATER,LASATER STATION,TX,MARION,,,Marion,1877,1881,TRUE,5,145287,TRUE,4,TRUE,LASATER STATION,MARION,TX,1378565,Populated Place,Lasater Station,Marion,32.83402,-94.5027,101,1,32.83402,-94.5027
LASSATER,,LASSATER,TX,MARION,,,Marion,1909,1944,TRUE,2,145293,TRUE,35,TRUE,LASSATER,MARION,TX,1378565,Populated Place,Lassater,Marion,32.83402,-94.5027,101,1,32.83402,-94.5027
LATCH,,LATCH,TX,UPSHUR,,,Upshur,1894,1906,TRUE,5,145308,TRUE,12,TRUE,LATCH,UPSHUR,TX,1378566,Populated Place,Latch,Upshur,32.6968,-95.06911,135,1,32.6968,-95.06911
LATEXO,,LATEXO,TX,HOUSTON,,,Houston,1907,,TRUE,0,145309,TRUE,,TRUE,LATEXO,HOUSTON,TX,2731354,Post Office,Latexo Post Office,Houston,31.3891,-95.47633,113,1,31.3891,-95.47633
LATHROP,,LATHROP,TX,OLDHAM,,,Oldham,1878,1878,TRUE,9,145316,FALSE,0,FALSE,,,,,,,,,,,,,
